Winery,Wine,year,vintage_rating,vintage_rating_count,wine_rating_count,wine_rating,region,price,cepages,latitude,longitude
Pegau,Cuvée Réservée Châteauneuf-du-Pape Rouge 2019,2019.0,4.2,890,17020,4.2,chateauneuf-du-pape,79.9,shiraz-syrah,44.06311935537927,4.831217811470261
Domaine Garon,Le Combard Côte-Rôtie 2019,2019.0,4.2,38,38,4.2,cote-rotie,79.95,shiraz-syrah,45.48118,4.799330000000024
Domaine du Coulet - Matthieu Barret,Billes Noires Cornas 2017,2017.0,4.2,1333,1333,4.2,cornas,79.95,shiraz-syrah,44.94340000000008,4.846699999999999
Domaine Garon,Le Combard Côte-Rôtie 2021,2021.0,4.2,38,38,4.2,cote-rotie,79.95,shiraz-syrah,45.48118,4.799330000000024
Domaine Garon,Le Combard Côte-Rôtie 2020,2020.0,4.2,38,38,4.2,cote-rotie,79.95,shiraz-syrah,45.48118,4.799330000000024
Domaine des Croix,Beaune 1er Cru 'Les Tuvilains' 2022,2022.0,4.1,61,61,4.1,beaune-les-tuvilains,80.0,pinot-noir,47.015899999999995,4.839199999999999
Henri Naudin-Ferrand,Bourgogne Hautes Côtes de Nuits Rouge 2022,2022.0,4.0,340,340,4.0,cote-de-nuits,80.0,pinot-noir,47.14999999999999,4.95
Domaine des Croix,Beaune Les Cents Vignes 1er Cru 2022,2022.0,4.2,768,768,4.2,beaune-les-cent-vignes,80.0,pinot-noir,47.0216,4.842300000000001
Domaine des Closiers,Trezellières 2020,2020.0,4.2,73,73,4.2,saumur-champigny,80.0,cabernet-franc,47.24640293718296,-0.0762064647198947
Géantet-Pansiot,Gevrey-Chambertin Vieilles Vignes 2023,2023.0,4.1,3649,3649,4.1,gevrey-chambertin,80.0,pinot-noir,47.224218213063054,4.969401593758258
Domaine Tempier,Bandol Rouge 2020,2020.0,4.3,345,10332,4.2,bandol,80.0,shiraz-syrah,43.1349,5.738
Domaine Thierry Mortet,Gevrey-Chambertin Vigne Belle 2018,2018.0,4.2,61,790,4.1,gevrey-chambertin,80.0,pinot-noir,47.224218213063054,4.969401593758258
Gayda,Chemin de Moscou Reflet 2019,2019.0,4.0,48,48,4.0,vin-de-pays-doc,80.0,shiraz-syrah,43.61193999999985,3.8772200000000017
Domaine Parigot,Pommard 1er Cru 'Les Charmots' 2018,2018.0,4.2,25,377,4.2,les-charmots,80.0,pinot-noir,46.95100000000001,4.789000000000001
Lucien Boillot & Fils,Volnay 1er Cru 'Les Brouillards' 2021,2021.0,4.1,195,195,4.1,volnay-les-brouillards,80.0,pinot-noir,46.9453,4.765
Jocelyne & Yves Lafoy,Côte Rozier Côte-Rôtie 2022,2022.0,4.1,238,238,4.1,cote-rotie,80.0,shiraz-syrah,45.48118,4.799330000000024
Henri Naudin-Ferrand,Viola Odorata 2022,2022.0,4.2,656,656,4.2,cote-de-nuits-villages,80.0,pinot-noir,47.18110000000001,4.961700000000006
Domaine de Dernacueillette,Passionnément Cuvée Jacques Corbières 2018,2018.0,4.3,38,138,4.3,corbieres,80.0,shiraz-syrah,43.08158032658233,2.6854789880195296
Amiot Guy,Vieilles Vignes Chassagne-Montrachet Rouge 2022,2022.0,4.1,50,3052,4.1,chassagne-montrachet,80.13,pinot-noir,46.933598505912904,4.746081769736439
Amiot Guy,Vieilles Vignes Chassagne-Montrachet Rouge 2021,2021.0,4.1,150,3052,4.1,chassagne-montrachet,80.13,pinot-noir,46.933598505912904,4.746081769736439
Domaine Poulleau Père & Fils,Volnay 'Les Grands Champs' 2020,2020.0,4.1,64,64,4.1,volnay,80.14,pinot-noir,46.94370000000002,4.764999999999997
Éric Texier,Vieilles Vignes Châteauneuf du Pape Rouge 2019,2019.0,4.2,26,744,4.1,chateauneuf-du-pape,80.19,shiraz-syrah,44.06311935537927,4.831217811470261
Claude Dugat,La Gibryotte Gevrey-Chambertin 2020,2020.0,4.1,185,2650,3.9,gevrey-chambertin,80.2,pinot-noir,47.224218213063054,4.969401593758258
Bouchard Père & Fils,Pommard 1er Cru 'Les Pézerolles' 2016,2016.0,4.2,98,98,4.2,les-pezerolles,80.25,pinot-noir,47.02020000000001,4.8419
Domaine Gauby,La Foun Côtes du Roussillon Villages 2013,2013.0,4.2,33,123,4.2,cotes-du-roussillon-villages,80.25,shiraz-syrah,42.68672903204232,2.684292528036307
Château Léoville Las Cases,Le Petit Lion Saint-Julien 2015,2015.0,4.2,389,4736,4.1,saint-julien,80.3,cabernet-sauvignon,45.15179999999986,-0.747
Domaine Denis Mortet,Fixin Vieilles Vignes 2022,2022.0,4.3,444,444,4.3,fixin,80.34,pinot-noir,47.25969999999999,4.973399999999999
Château Gigognan,Cardinalice Châteauneuf-du-Pape 2017,2017.0,4.2,36,411,4.3,chateauneuf-du-pape,80.38,shiraz-syrah,44.06311935537927,4.831217811470261
Domaine Bruno Clair,Savigny-lès-Beaune 1er Cru 'La Dominode' 2018,2018.0,4.2,52,1416,4.1,savigny-les-beaune-la-dominode,80.4,pinot-noir,47.0593,4.822699999999999
La Pousse d'Or,Chambolle-Musigny 2017,2017.0,4.2,105,1882,4.2,chambolle-musigny,80.4,pinot-noir,47.18511942704474,4.964025363682441
Bertrand Machard de Gramont,Nuits-Saint-Georges Les Terrasses des Vallerots 2022,2022.0,4.2,821,821,4.2,nuits-saint-georges,80.44,pinot-noir,47.136199999999945,4.948300000000004
Vieux Château Certan,La Gravette de Certan Pomerol 2020,2020.0,4.3,32,3617,4.2,pomerol,80.62,cabernet-sauvignon,44.9333645153018,-0.2052116998028527
Château Haut-Bailly,Château Haut-Bailly (Cru Classé de Graves) 2024,2024.0,4.2,16889,16889,4.2,pessac-leognan,80.64,cabernet-sauvignon,44.80321000000003,-0.5943200000000016
Amiot Guy,Santenay 'La Comme Dessus' 2022,2022.0,4.0,202,202,4.0,santenay,80.7,pinot-noir,46.91470624472586,4.696211376851372
Henri Richard,Marsannay 'En Larrey' 2022,2022.0,4.1,133,133,4.1,marsannay,80.8,pinot-noir,47.28557554078491,4.986347027985513
Château Talbot,Saint-Julien (Grand Cru Classé) 2017,2017.0,4.2,2592,52406,4.2,saint-julien,80.9,cabernet-sauvignon,45.15179999999986,-0.747
Château Batailley,Lions de Batailley 2015,2015.0,4.2,712,2463,4.1,pauillac,80.9,cabernet-sauvignon,45.191720268700344,-0.7539020556638387
Dominique Lafon,Beaune 1er Cru 'Les Épenottes' 2019,2019.0,4.1,267,267,4.1,beaune-les-epenotes,80.9,pinot-noir,47.0156,4.837600000000001
Château Monbousquet,Saint-Émilion Grand Cru 2010,2010.0,4.2,919,12182,4.2,st-emilion-grand-cru,81.0,cabernet-sauvignon,44.924,0.1555
Domaine Martin Clerc,Côteaux de Tupin Côte Rôtie 2021,2021.0,4.2,126,126,4.2,cote-rotie,81.0,shiraz-syrah,45.48118,4.799330000000024
Domaine Taupenot-Merme,Gevrey Chambertin 2018,2018.0,4.3,143,2174,4.1,gevrey-chambertin,81.0,pinot-noir,47.224218213063054,4.969401593758258
Domaine Humbert Frères,Vieilles Vignes Gevrey-Chambertin 2022,2022.0,4.4,29,1716,4.3,gevrey-chambertin,81.1,pinot-noir,47.224218213063054,4.969401593758258
Domaine Bart,Fixin 1er Cru 'Hervelets' 2022,2022.0,4.1,696,696,4.1,fixin-les-hervelets,81.1,pinot-noir,47.2494,4.969
Domaine Humbert Frères,Vieilles Vignes Gevrey-Chambertin 2021,2021.0,4.3,54,1716,4.3,gevrey-chambertin,81.1,pinot-noir,47.224218213063054,4.969401593758258
Albert Bichot,Chambolle-Musigny Premier Cru Les Chabiots 2018,2018.0,4.3,61,552,4.2,chambolle-musigny-premier-cru,81.11,pinot-noir,47.18600000000001,4.968000000000003
Jacques Cacheux,Nuits-Saint-Georges 'Au Bas de Combe' 2022,2022.0,4.0,331,331,4.0,nuits-saint-georges,81.28,pinot-noir,47.136199999999945,4.948300000000004
Olivier Guyot,Gevrey-Chambertin 'En Champs' 2023,2023.0,4.0,225,225,4.0,gevrey-chambertin,81.28,pinot-noir,47.224218213063054,4.969401593758258
Morey-Blanc,Aloxe Corton 1er Cru Les Vercots 2017,2017.0,4.1,70,70,4.1,aloxe-corton-premier-cru,81.37,pinot-noir,47.05700000000001,4.863
Graeme & Julie Bott,Côte Rôtie 2020,2020.0,4.3,57,335,4.3,cote-rotie,81.4,shiraz-syrah,45.48118,4.799330000000024
Château Beau-Sejour Becot,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2018,2018.0,4.2,360,14304,4.2,st-emilion-grand-cru,81.8,cabernet-sauvignon,44.924,0.1555
Combier,Clos des Grives Crozes-Hermitage Rouge 2021,2021.0,4.1,184,5407,4.2,crozes-hermitage,81.84,shiraz-syrah,45.089649999999914,4.830120000000006
Jean Baptiste Jessiaume,Mercurey Bois de Lalier 2021,2021.0,4.0,33,33,4.0,mercurey,81.84,pinot-noir,46.83006118750019,4.738212775152298
Jean Fournier,P'tite Grumotte Cuvée Spéciale 2022,2022.0,3.9,81,81,3.9,marsannay,81.9,pinot-noir,47.28557554078491,4.986347027985513
J.M. Boillot,Pommard 1er Cru Jarollières 2018,2018.0,4.3,58,991,4.2,pommard-premier-cru,81.9,pinot-noir,46.95422527651918,4.792666776908167
Laurent Ponsot,Cuvée de la Violette Chambolle-Musigny 2019,2019.0,4.0,48,222,4.0,chambolle-musigny,82.0,pinot-noir,47.18511942704474,4.964025363682441
Château de Villemajou,La Forge Corbières Boutenac 2019,2019.0,4.4,123,2229,4.3,corbieres-boutenac,82.0,shiraz-syrah,43.14803866725092,2.719610999152898
Château de Villemajou,La Forge Corbières Boutenac 2020,2020.0,4.3,89,2229,4.3,corbieres-boutenac,82.0,shiraz-syrah,43.14803866725092,2.719610999152898
Pierrick Bouley,Monthélie 1er Cru 'Les Clous' 2021,2021.0,4.2,55,55,4.2,monthelie-les-clous,82.0,pinot-noir,46.957,4.768
Jules Desjourneys,Fleurie 2014,2014.0,4.1,497,497,4.1,fleurie,82.0,gamay,46.255228315979835,4.700469249570069
Jules Desjourneys,Les Michelons Moulin à Vent 2014,2014.0,4.2,34,309,4.1,moulin-a-vent,82.0,gamay,46.1998,4.7223
Pierre Boisson,Pommard 2017,2017.0,4.2,38,80,4.2,pommard,82.0,pinot-noir,46.96660348942171,4.793099273975613
Château Grand-Puy-Lacoste,Saint Guirons Pauillac 2021,2021.0,4.3,499,499,4.3,pauillac,82.09,cabernet-sauvignon,45.191720268700344,-0.7539020556638387
Château Rauzan-Gassies,Margaux 2011,2011.0,4.1,312,9541,4.1,margaux,82.3,cabernet-sauvignon,45.031126361371925,-0.6690579596607694
Bouchard Père & Fils,Beaune 1er Cru 'Clos de la Mousse' (Monopole) 2019,2019.0,4.1,35,1727,4.1,beaune-premier-cru,82.3,pinot-noir,47.02479999999997,4.841299999999999
Château l'Eglise-Clinet,La Petite Eglise Pomerol 2019,2019.0,4.1,2127,2127,4.1,pomerol,82.6,cabernet-sauvignon,44.9333645153018,-0.2052116998028527
Château Pavie Macquin,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2014,2014.0,4.2,709,13158,4.3,st-emilion-grand-cru,82.6,cabernet-sauvignon,44.924,0.1555
Domaine Pierre Amiot et Fils,Morey-Saint-Denis 1er Cru 'Les Millandes' 2014,2014.0,4.0,38,298,4.1,morey-saint-denis-les-milandes,82.6,pinot-noir,47.2038,4.9513
Emmanuel Giboulot,Sous le Mont Bourgogne Hautes-Côtes de Nuits 2022,2022.0,3.7,526,526,3.7,bourgogne-hautes-cotes-de-nuits,82.6,pinot-noir,47.086266984043725,4.891556873508777
Marcel Deiss,Burlenberg (La Colline Brulée) 2019,2019.0,4.1,90,874,3.9,alsace,82.68,pinot-noir,48.232880000000016,7.249900000000013
E. Guigal,Côte-Rôtie Brune & Blonde de Guigal 2020,2020.0,4.2,364,25273,4.2,cote-rotie,82.75,shiraz-syrah,45.48118,4.799330000000024
Pierrick Bouley,Monthélie 1er Cru 'Les Clous' 2022,2022.0,4.2,55,55,4.2,monthelie-les-clous,82.8,pinot-noir,46.957,4.768
Domaine Arnoux Père & Fils,Savigny-Lès-Beaune 1er Cru les Guettes 2021,2021.0,4.1,158,158,4.1,savigny-les-beaune-aux-guettes,82.88,pinot-noir,47.05721,4.828119999999999
Domaine Arnoux Père & Fils,Savigny 1er Cru Les Peuillets 2021,2021.0,4.2,157,157,4.2,savigny-les-beaune-les-peuillets,82.88,pinot-noir,47.0541,4.8313
Charles Joguet,Les Varennes du Grand Clos Chinon 2010,2010.0,3.9,88,1533,3.9,chinon,82.9,cabernet-franc,47.16667,0.2333299999999997
Domaine Yvon Clerget,Volnay 1er Cru 'Les Mitans' 2018,2018.0,4.2,52,52,4.2,volnay-les-mitans,82.9,pinot-noir,46.9441,4.7641
Domaine du Pavillon,Pommard 'Clos des Ursulines' (Monopole) 2018,2018.0,4.2,395,2856,4.1,pommard,82.9,pinot-noir,46.96660348942171,4.793099273975613
Domaine Coquard Loison-Fleurot,Morey-Saint-Denis 2022,2022.0,4.0,284,284,4.0,morey-saint-denis,82.9,pinot-noir,47.199000000000005,4.9507
Domaine du Pavillon,Pommard 'Clos des Ursulines' (Monopole) 2019,2019.0,4.4,125,2856,4.1,pommard,82.9,pinot-noir,46.96660348942171,4.793099273975613
Comte Armand,Auxey-Duresses Premier Cru 2022,2022.0,4.0,1180,1180,4.0,auxey-duresses-premier-cru,82.93,pinot-noir,46.95735000000001,4.76283
Domaine Denis Bachelet,Côte de Nuits-Villages 2022,2022.0,4.0,1213,1213,4.0,cote-de-nuits-villages,82.93,pinot-noir,47.18110000000001,4.961700000000006
Maison Evenstad,Beaune Premier Cru 'Les Épenotes' 2022,2022.0,4.3,50,50,4.3,beaune-les-epenotes,82.95,pinot-noir,47.0156,4.837600000000001
Bouchard Père & Fils,Volnay Premier Cru Caillerets Ancienne Cuvée Carnot 2018,2018.0,4.3,171,3367,4.2,volnay-premier-cru,82.95,pinot-noir,46.94419999999997,4.765800000000004
Château la Négly,L'Ancely Languedoc La Clape 2018,2018.0,4.3,103,916,4.3,languedoc-la-clape,82.95,shiraz-syrah,43.15000000000002,3.0999999999999983
Domaine Gallety,La Syrare 2021,2021.0,4.3,950,950,4.3,cotes-du-vivarais,83.0,shiraz-syrah,44.38333,4.5
Domaine Niero,Côte-Rôtie Vires de Serine 2022,2022.0,4.3,246,246,4.3,cote-rotie,83.0,shiraz-syrah,45.48118,4.799330000000024
Chapuis & Chapuis,Aloxe-Corton 1er Cru 2022,2022.0,4.2,66,66,4.2,aloxe-corton-premier-cru,83.06,pinot-noir,47.05700000000001,4.863
Château Clos de Sarpe,Saint-Émilion Grand Cru (Grand Cru Classé) 2019,2019.0,4.1,27,1845,4.1,st-emilion-grand-cru,83.08,cabernet-sauvignon,44.924,0.1555
Rémi Jeanniard,Morey-Saint-Denis 1er Cru 'Les Ruchots' 2023,2023.0,3.9,131,131,3.9,morey-saint-denis-les-ruchots,83.1,pinot-noir,47.2031,4.9501
Vieux Château Certan,La Gravette de Certan Pomerol 2018,2018.0,4.3,157,3617,4.2,pomerol,83.12,cabernet-sauvignon,44.9333645153018,-0.2052116998028527
Armelle et Jean Michel Molin,Fixin 'Les Chenevières' 2022,2022.0,4.0,63,63,4.0,fixin,83.3,pinot-noir,47.25969999999999,4.973399999999999
Château l'Eglise-Clinet,La Petite Eglise Pomerol 2018,2018.0,4.1,2127,2127,4.1,pomerol,83.4,cabernet-sauvignon,44.9333645153018,-0.2052116998028527
Château La Mission Haut-Brion,La Chapelle de La Mission Haut-Brion Pessac-Léognan 2021,2021.0,4.1,41,8425,4.2,pessac-leognan,83.5,cabernet-sauvignon,44.80321000000003,-0.5943200000000016
Bruno Colin,Chassagne-Montrachet Premier Cru 'La Maltroie' Rouge 2021,2021.0,4.2,44,44,4.2,chassagne-montrachet-la-maltroie,83.5,pinot-noir,46.9244,4.7436
Domaine Arnoux Père & Fils,Aloxe-Corton 1er Cru 'Les Chaillots' 2022,2022.0,3.8,180,180,3.8,aloxe-corton-les-chaillots,83.69,pinot-noir,47.05599999999999,4.864
Domaine Arnoux Père & Fils,Aloxe-Corton 1er Cru 'Les Chaillots' 2023,2023.0,3.8,180,180,3.8,aloxe-corton-les-chaillots,83.69,pinot-noir,47.05599999999999,4.864
Bitouzet-Prieur,Volnay 1er Cru 'Caillerets' 2020,2020.0,4.1,157,157,4.1,volnay-les-caillerets,83.7,pinot-noir,46.944759999999995,4.76509
Sylvain Pataille,Marsannay 2023,2023.0,4.2,31,7003,4.1,marsannay,83.72,pinot-noir,47.28557554078491,4.986347027985513
Sarnin Berrux,Beaune Rouge 2015,2015.0,3.9,128,128,3.9,beaune,83.73,pinot-noir,47.02599999999998,4.841399999999999
Domaine Pierre Amiot et Fils,Gevrey-Chambertin 1er Cru 'Les Combottes' 2017,2017.0,4.1,53,558,4.1,gevrey-chambertin-aux-combottes,83.82,pinot-noir,47.2115,4.951700000000001
Roc de Cambes,Côtes de Bourg 2017,2017.0,4.4,505,10017,4.4,cotes-de-bourg,83.82,cabernet-sauvignon,45.049999999999976,-0.6333300000000005
Patrick Jasmin,Oléa Côte-Rôtie 2016,2016.0,4.4,46,151,4.4,cote-rotie,83.82,shiraz-syrah,45.48118,4.799330000000024
Albert Bichot,Château Gris Nuits-Saint-Georges Premier Cru Monopole 2016,2016.0,4.4,51,1005,4.3,nuits-saint-georges-premier-cru,83.82,pinot-noir,47.13599999999998,4.950999999999996
René Bouvier,Gevrey-Chambertin 'Les Jeunes Rois' 2019,2019.0,4.4,54,747,4.2,gevrey-chambertin,83.82,pinot-noir,47.224218213063054,4.969401593758258
Louis Jadot,Volnay 2017,2017.0,3.9,66,755,4.0,volnay,83.88,pinot-noir,46.94370000000002,4.764999999999997
Domaine Marcel Lapierre,Morgon 2017,2017.0,4.1,2720,24237,4.1,morgon,83.9,gamay,46.1676,4.6705
Domaine Michel & Sylvie Esmonin,Cuvée Vieilles Vignes Gevrey-Chambertin 2022,2022.0,4.2,1405,1405,4.2,gevrey-chambertin,83.9,pinot-noir,47.224218213063054,4.969401593758258
Dugat-Py,Bourgogne 'Cuvée Halinard' 2022,2022.0,3.9,677,677,3.9,bourgogne,84.0,pinot-noir,47.05070075730127,4.393923434528505
Yves Cuilleron,Côte-Rôtie Lieu-Dit La Viallière 2020,2020.0,4.4,36,36,4.4,cote-rotie,84.0,shiraz-syrah,45.48118,4.799330000000024
Gérard Bertrand,Aigle Royal Pinot Noir 2016,2016.0,4.3,44,459,4.1,haute-vallee-de-laude,84.0,shiraz-syrah,42.98333000000001,2.26667
Château la Négly,L'Ancely Languedoc La Clape 2019,2019.0,4.3,916,916,4.3,languedoc-la-clape,84.0,shiraz-syrah,43.15000000000002,3.0999999999999983
Château Pavie,Aromes de Pavie Saint-Émilion Grand Cru 2021,2021.0,4.2,2664,2664,4.2,st-emilion-grand-cru,84.0,cabernet-sauvignon,44.924,0.1555
Michel Noëllat,Morey-Saint-Denis 2020,2020.0,4.3,47,713,4.2,morey-saint-denis,84.0,pinot-noir,47.199000000000005,4.9507
Domaine Jacques Prieur,Beaune Champs-Pimont 1er Cru Rouge 2019,2019.0,4.3,46,1541,4.2,beaune-premier-cru,84.0,pinot-noir,47.02479999999997,4.841299999999999
Domaine Gauby,Muntada Côtes du Roussillon Villages 2021,2021.0,4.2,1778,1778,4.2,cotes-du-roussillon-villages,84.0,shiraz-syrah,42.68672903204232,2.684292528036307
Domaine Jean-Marc Bouley,Beaune 1er Cru 'Les Reversées' 2018,2018.0,3.9,31,249,4.0,beaune-les-reversees,84.0,pinot-noir,47.0161,4.8389
Yann Chave,Le Rouvre Crozes-Hermitage 2016,2016.0,4.0,330,3346,4.0,crozes-hermitage,84.0,shiraz-syrah,45.089649999999914,4.830120000000006
Domaine Georges Vernay,Blonde du Seigneur Côte-Rôtie 2016,2016.0,4.3,354,3208,4.2,cote-rotie,84.0,shiraz-syrah,45.48118,4.799330000000024
Jean-Luc Colombo,Syrah Cornas La Louvée 2018,2018.0,4.2,684,684,4.2,cornas,84.0,shiraz-syrah,44.94340000000008,4.846699999999999
Chateau Palmer,Alter Ego de Château Palmer 2019,2019.0,4.3,775,21576,4.3,margaux,84.0,cabernet-sauvignon,45.031126361371925,-0.6690579596607694
Domaine Berthelemot,Beaune 1er Cru 'Les Bressandes' 2022,2022.0,4.2,153,153,4.2,beaune-les-bressandes,84.01,pinot-noir,47.02100000000001,4.844
Ballot Millot,Volnay 1er Cru 'Taille Pieds' 2019,2019.0,4.0,170,170,4.0,volnay-taille-pieds,84.2,pinot-noir,46.94623000000001,4.76551
Domaine Tollot-Beaut,Aloxe-Corton 1er Cru Les Fournières 2022,2022.0,4.2,1053,1053,4.2,aloxe-corton-premier-cru,84.25,pinot-noir,47.05700000000001,4.863
Louis Jadot - Domaine Gagey,Volnay Premier Cru 'Les Mitans' 2021,2021.0,4.2,41,41,4.2,volnay-les-mitans,84.39,pinot-noir,46.9441,4.7641
Château les Carmes Haut-Brion,Pessac-Léognan 2024,2024.0,4.2,7544,7544,4.2,pessac-leognan,84.48,cabernet-sauvignon,44.80321000000003,-0.5943200000000016
Château Giscours,Château Giscours (Grand Cru Classé) 2012,2012.0,4.3,3602,52969,4.3,margaux,84.53,cabernet-sauvignon,45.031126361371925,-0.6690579596607694
Bouchard Père & Fils,Pommard Premier Cru Rugiens 2018,2018.0,4.2,306,306,4.2,pommard-premier-cru,84.53,pinot-noir,46.95422527651918,4.792666776908167
Les Parcellaires de Saulx,Les Evocelles Gevrey-Chambertin 2022,2022.0,4.1,47,47,4.1,gevrey-chambertin,84.9,pinot-noir,47.224218213063054,4.969401593758258
Domaine du Clos des Fées,Le Clos des Fées (Hervé Bizeul) 2012,2012.0,4.2,157,2801,4.2,cotes-du-roussillon,85.0,shiraz-syrah,42.688610000000054,2.894720000000005
Gramenon,La Mémé Ceps Centenaires 2023,2023.0,4.1,819,819,4.1,cotes-du-rhone,85.0,shiraz-syrah,44.26497540596176,4.645266570551067
Philippe Alliet,L'Huisserie Chinon 2016,2016.0,3.9,114,1357,4.0,chinon,85.0,cabernet-franc,47.16667,0.2333299999999997
Château Grand-Puy-Lacoste,Saint Guirons Pauillac 2011,2011.0,4.3,499,499,4.3,pauillac,85.0,cabernet-sauvignon,45.191720268700344,-0.7539020556638387
Domaine de Beaurenard,Châteauneuf-du-Pape 2011,2011.0,4.0,444,8908,4.1,chateauneuf-du-pape,85.0,shiraz-syrah,44.06311935537927,4.831217811470261
Gérard Bertrand,Minervois La Livinière Le Viala 2011,2011.0,4.3,92,1564,4.3,minervois-la-liviniere,85.0,shiraz-syrah,43.20765000000004,2.70654
Château Talbot,Saint-Julien (Grand Cru Classé) 2013,2013.0,4.0,1087,52406,4.2,saint-julien,85.0,cabernet-sauvignon,45.15179999999986,-0.747
Clos des Papes (Paul Avril),Châteauneuf-du-Pape 2022,2022.0,4.3,63,18735,4.4,chateauneuf-du-pape,85.0,shiraz-syrah,44.06311935537927,4.831217811470261
Louis Jadot - Domaine Gagey,Chambolle-Musigny Les Drazeys 2018,2018.0,4.2,41,404,4.1,chambolle-musigny,85.0,pinot-noir,47.18511942704474,4.964025363682441
Domaine Vacheron,Sancerre Rouge 2022,2022.0,4.2,419,7224,4.1,sancerre,85.0,cabernet-franc,47.31909999999999,2.8297599999999967
Château de Saint Cosme,Gigondas Le Claux 2017,2017.0,4.3,87,1255,4.3,gigondas,85.0,shiraz-syrah,44.156468904982695,4.872897361577142
Château de Saint Cosme,Gigondas Le Claux 2018,2018.0,4.3,65,1255,4.3,gigondas,85.0,shiraz-syrah,44.156468904982695,4.872897361577142
Clos du Marquis,Saint-Julien 2015,2015.0,4.3,1002,23584,4.2,saint-julien,85.0,cabernet-sauvignon,45.15179999999986,-0.747
Château Grand-Puy-Lacoste,Pauillac (Grand Cru Classé) 2019,2019.0,4.3,282,29607,4.3,pauillac,85.0,cabernet-sauvignon,45.191720268700344,-0.7539020556638387
Petit-Figeac,Saint-Émilion 2020,2020.0,4.2,173,6226,4.2,saint-emilion,85.0,cabernet-sauvignon,44.90000000000005,-0.1500000000000002
Domaine Giraud,Grenaches de Pierre Châteauneuf-du-Pape 2020,2020.0,4.3,636,636,4.3,chateauneuf-du-pape,85.0,shiraz-syrah,44.06311935537927,4.831217811470261
Maxime Magnon,Campagnès Corbières 2018,2018.0,4.2,144,1377,4.1,corbieres,85.0,shiraz-syrah,43.08158032658233,2.6854789880195296
Domaine Chapelle et Fils,Santenay 1er Cru 'La Comme' 2019,2019.0,4.2,25,404,4.1,santenay-la-comme,85.0,pinot-noir,46.9178,4.7
Jean-Michel Gerin,La Viallière Côte-Rôtie 2020,2020.0,4.2,50,1498,4.3,cote-rotie,85.0,shiraz-syrah,45.48118,4.799330000000024
Alphonse Mellot,La Demoiselle Sancerre Rouge 2019,2019.0,4.1,550,550,4.1,sancerre,85.0,cabernet-franc,47.31909999999999,2.8297599999999967
Domaine Jean Chauvenet,Les Vaucrains Nuits-Saint-Georges 1er Cru 2020,2020.0,4.1,391,391,4.1,nuits-saint-georges-les-vaucrains,85.08,pinot-noir,47.1398,4.95
Domaine du Pavillon,Corton Grand Cru 'Clos des Maréchaudes' 2017,2017.0,4.2,467,467,4.2,corton-grand-cru-les-marechaudes,85.42,pinot-noir,47.05630000000001,4.8641
Château Giscours,Château Giscours (Grand Cru Classé) 2022,2022.0,4.1,127,52969,4.3,margaux,85.56,cabernet-sauvignon,45.031126361371925,-0.6690579596607694
Château Corbin,Saint-Émilion Grand Cru (Grand Cru Classé) 2010,2010.0,4.0,552,6052,4.0,st-emilion-grand-cru,85.6,cabernet-sauvignon,44.924,0.1555
Rémi Jobard,Volnay 1er Cru 'Les Santenots' 2020,2020.0,4.2,218,218,4.2,volnay-santenots,85.6,pinot-noir,46.94087000000001,4.77358
Domaine Pierre Amiot et Fils,Gevrey-Chambertin 1er Cru 'Les Combottes' 2019,2019.0,4.1,558,558,4.1,gevrey-chambertin-aux-combottes,85.68,pinot-noir,47.2115,4.951700000000001
