Winery,Wine,year,vintage_rating,vintage_rating_count,wine_rating_count,wine_rating,region,price,cepages,latitude,longitude,dept,station,altitude,GDD,TM_summer,TX_summer,temp_amp_summer,hot_days,rainy_days_summer,rain_June,rain_SepOct,frost_days_Apr,avg_TM_Apr,dist_km
Château Langoa Barton,Saint-Julien (Grand Cru Classé) 2016,2016.0,4.1,571,14801,4.2,saint-julien,60.88,cabernet-sauvignon,45.1518,-0.747,33,33314005,26,1597.1,20.954838709677418,27.24032258064516,12.048387096774194,5.0,0.0,78.4,76.00000000000004,0.0,11.34,7.4990861465426235
Château Haut-Bages Libéral,Le Haut-Médoc de Haut-Bages Liberal 2015,2015.0,3.9,167,1747,3.6,haut-medoc,60.9,cabernet-sauvignon,45.2,-0.76667,33,33314005,26,1651.75,21.053225806451614,26.90806451612903,10.653225806451614,1.0,4.0,35.5,163.2,0.0,13.836666666666668,2.035540273837088
Gaec François & Fils,Rozier Côte-Rôtie 2021,2021.0,4.2,254,254,4.2,cote-rotie,60.9,shiraz-syrah,45.48118,4.79933,69,69141001,343,1470.95,19.85483870967742,26.38387096774193,12.159677419354837,0.0,7.0,55.7,193.70000000000002,7.0,9.866666666666665,17.75583957862759
Le Puy de L'Ours,Savigny-lès-Beaune 1er Cru 'Les Lavières' 2023,2023.0,4.3,38,38,4.3,savigny-les-beaune-les-lavieres,60.9,pinot-noir,47.059,4.82496,21,21065001,593,1484.15,19.411290322580644,24.948387096774198,10.08548387096774,0.0,3.0,54.60000000000001,216.30000000000004,2.0,8.046666666666669,6.88355347712782
Château Lagrange,Cadillac Côtes de Bordeaux Rouge 2021,2021.0,3.5,281,281,3.5,cadillac-cotes-de-bordeaux,60.9,cabernet-sauvignon,44.63333,-0.26667,33,33504001,65,1660.6000000000001,20.13709677419355,26.32580645161291,11.216129032258063,0.0,3.0,158.5,115.0,2.0,12.050000000000002,10.98312762689974
Mas del Périé - Fabien Jouves,Bloc B763 2019,2019.0,4.2,253,253,4.2,cahors,60.9,malbec,44.44889,1.44,46,46197002,260,1800.7499999999998,22.972580645161287,30.966129032258063,15.206451612903223,9.0,4.0,47.7,126.60000000000001,0.0,11.593333333333334,8.373839273353473
Les Eminades,Vieilles Canailles Saint-Chinian 2021,2021.0,4.1,373,373,4.1,saint-chinian,60.97,shiraz-syrah,43.43333,2.95,34,34269001,258,1980.5500000000002,22.924193548387095,29.58548387096775,12.630645161290323,5.0,2.0,42.900000000000006,102.5,1.0,11.796666666666669,9.14978877790992
Albert Bichot,Clos de la Perrière Monopole Fixin 1er Cru 2016,2016.0,4.1,111,604,4.3,fixin-clos-de-la-perriere,60.97,pinot-noir,47.2482,4.9698,21,21473001,219,1375.6,20.96451612903226,27.208064516129035,12.806451612903224,0.0,2.0,92.60000000000001,123.0,2.0,9.553333333333333,9.20795479418751
Mas Saint Louis,Grande Réserve Châteauneuf-du-Pape 2020,2020.0,4.2,1043,1044,4.2,chateauneuf-du-pape,60.98,shiraz-syrah,44.0619,4.82833,84,84087001,57,2173.1500000000005,25.15806451612903,32.68387096774194,14.73064516129032,18.0,1.0,24.3,119.4,0.0,14.239999999999998,9.547965451317756
Ardhuy,Aloxe-Corton Les Chaillots Premier Cru 2020,2020.0,4.3,36,301,4.1,aloxe-corton-les-chaillots,60.99,pinot-noir,47.056,4.864,21,21590001,246,1631.3999999999999,22.05806451612903,28.509677419354837,12.73064516129032,7.0,2.0,59.6,200.39999999999995,0.0,13.92333333333333,2.070942488872706
Domaine Françoise André,Beaune 1er Cru 'Les Reversés' 2019,2019.0,4.2,91,91,4.2,beaune-les-reversees,60.99,pinot-noir,47.0161,4.8389,21,21590001,246,1534.2999999999997,21.89166666666667,28.288709677419355,12.741935483870968,3.0,5.0,63.99999999999999,133.49999999999997,3.0,10.506666666666668,4.476904910507092
Château de Reignac,Balthus Bordeaux Supérieur 2018,2018.0,4.2,1077,1077,4.2,bordeaux-superieur,61.0,cabernet-sauvignon,44.83333,-0.56667,33,33550001,25,2027.15,23.29032258064516,29.58548387096774,12.038709677419357,6.0,3.0,55.0,85.5,0.0,14.22,4.8821884797068025
Château Franc Le Maine,Saint-Émilion Grand Cru 2011,2011.0,3.8,317,2305,4.0,st-emilion-grand-cru,61.0,cabernet-sauvignon,42.65658,0.00997,65,65188005,1410,744.6,14.456666666666665,21.49354838709677,11.950000000000003,0.0,6.0,73.89999999999999,145.79999999999998,2.0,9.003846153846153,8.756766742904402
Pierre Boisson,Monthélie 2020,2020.0,4.0,378,378,4.0,monthelie,61.0,pinot-noir,46.9596,4.7723,21,21527001,417,1347.3000000000002,20.77741935483871,27.38225806451613,13.387096774193546,3.0,1.0,97.00000000000001,274.9,3.0,12.244827586206897,7.5023409754732455
Domaine Rossignol-Février Père & Fils,Vieilles Vignes Volnay 2020,2020.0,4.0,563,563,4.0,volnay,61.0,pinot-noir,46.9437,4.765,21,21527001,417,1347.3000000000002,20.77741935483871,27.38225806451613,13.387096774193546,3.0,1.0,97.00000000000001,274.9,3.0,12.244827586206897,6.976625433541234
Château de Fosse-Sèche,Gondwana 2023,2023.0,3.9,162,162,3.9,saumur,61.0,cabernet-franc,47.26667,-0.06667,49,49328001,69,1913.0,20.740322580645163,27.166129032258066,11.653225806451612,2.0,1.0,58.00000000000001,161.6,0.0,11.776666666666667,1.7132123517421318
Château Ducru-Beaucaillou,Croix de Beaucaillou Saint-Julien 2016,2016.0,4.2,797,14797,4.2,saint-julien,61.1,cabernet-sauvignon,45.1518,-0.747,33,33314005,26,1597.1,20.954838709677418,27.24032258064516,12.048387096774194,5.0,0.0,78.4,76.00000000000004,0.0,11.34,7.4990861465426235
Château Ducru-Beaucaillou,Croix de Beaucaillou Saint-Julien 2011,2011.0,4.1,1309,14797,4.2,saint-julien,61.1,cabernet-sauvignon,45.1518,-0.747,33,33314003,19,1905.75,20.19838709677419,26.283870967741937,10.837096774193546,1.0,3.0,29.5,63.5,0.0,16.506666666666668,2.5904225880134484
Château de Reignac,Balthus Bordeaux Supérieur 2016,2016.0,4.3,62,1077,4.2,bordeaux-superieur,61.12,cabernet-sauvignon,44.83333,-0.56667,33,33550001,25,1779.4,22.0983870967742,28.667741935483875,12.424193548387095,8.0,0.0,74.5,81.5,0.0,11.876666666666665,4.8821884797068025
Château Giscours,Château Giscours (Grand Cru Classé) 2019,2019.0,4.1,1039,52969,4.3,margaux,61.2,cabernet-sauvignon,45.03212,-0.66832,33,33415001,42,1813.3,22.22903225806452,29.258064516129036,13.038709677419357,5.0,1.0,97.30000000000001,154.89999999999998,0.0,12.216666666666667,15.385442876263323
Domaine Boris Champy,Beaune 1er Cru Aux Coucherias 2022,2022.0,4.1,150,150,4.1,beaune-aux-coucherias,61.2,pinot-noir,47.0152,4.8398,21,21590001,246,1816.2999999999997,22.958064516129035,29.477419354838712,12.924193548387096,3.0,2.0,153.4,141.39999999999998,2.0,10.94,4.579939458954289
Château Langoa Barton,Saint-Julien (Grand Cru Classé) 2012,2012.0,4.1,868,14801,4.2,saint-julien,61.2,cabernet-sauvignon,45.1518,-0.747,33,33314003,19,1693.95,20.700000000000006,27.477419354838712,12.475806451612904,5.0,0.0,67.0,177.5,0.0,10.696666666666664,2.5904225880134484
Château Pichon Longueville Comtesse de Lalande,Réserve (de la Comtesse) Pauillac 2017,2017.0,4.2,1016,25685,4.1,pauillac,61.3,cabernet-sauvignon,45.1912,-0.7518,33,33314005,26,1764.3500000000004,20.830508474576266,26.333870967741934,10.258064516129034,1.0,0.0,111.1,96.4,0.0,12.76333333333333,3.539512955264097
Domaine Pavelot - Jean-Marc et Hughes,Savigny-les-Beaune 1er Cru 'La Dominode' 2020,2020.0,4.2,27,1234,4.0,savigny-les-beaune-la-dominode,61.38,pinot-noir,47.0593,4.8227,21,21590001,246,1631.3999999999999,22.05806451612903,28.509677419354837,12.73064516129032,7.0,2.0,59.6,200.39999999999995,0.0,13.92333333333333,1.108281187972206
Domaine Pavelot - Jean-Marc et Hughes,Savigny-les-Beaune 1er Cru 'La Dominode' 2017,2017.0,3.9,71,1234,4.0,savigny-les-beaune-la-dominode,61.38,pinot-noir,47.0593,4.8227,21,21590001,246,1461.55,20.466129032258067,26.679032258064517,11.533870967741935,0.0,5.0,74.9,47.900000000000006,0.0,10.510000000000002,1.108281187972206
Domaine Violot-Guillemard,Beaune 'Lulunne' 2021,2021.0,4.1,32,32,4.1,beaune,61.38,pinot-noir,47.026,4.8414,21,21590001,246,1303.6499999999999,18.946774193548393,24.327419354838703,10.029032258064515,0.0,5.0,61.6,188.20000000000002,3.0,9.713333333333335,3.391890304540517
Domaine Pavelot - Jean-Marc et Hughes,Savigny-les-Beaune 1er Cru 'La Dominode' 2018,2018.0,4.2,42,1234,4.0,savigny-les-beaune-la-dominode,61.38,pinot-noir,47.0593,4.8227,21,21590001,246,1758.75,22.2258064516129,28.574193548387097,12.319354838709675,4.0,3.0,63.0,80.1,0.0,13.146666666666667,1.108281187972206
Louis Jadot,Gevrey Chambertin 2022,2022.0,4.0,62,5500,4.0,gevrey-chambertin,61.4,pinot-noir,47.2229,4.96857,21,21473001,219,1780.25,23.1758064516129,29.870967741935488,13.68225806451613,5.0,0.0,143.1,158.19999999999996,3.0,10.626666666666667,10.329188631450947
Hughes Beguet,Silk Blue 2022,2022.0,4.2,30,327,4.2,jura,61.45,pinot-noir,46.7351,5.6703,39,39177001,509,1480.25,20.740322580645167,29.088709677419352,17.004838709677422,3.0,2.0,145.1,312.2,9.0,8.663333333333334,5.070055750233167
Château Pichon Longueville Comtesse de Lalande,Réserve (de la Comtesse) Pauillac 2022,2022.0,4.0,41,25685,4.1,pauillac,61.46,cabernet-sauvignon,45.1912,-0.7518,33,33314005,26,2133.85,23.683870967741942,30.53870967741935,13.180645161290322,13.0,0.0,118.50000000000001,72.6,2.0,12.483333333333333,3.539512955264097
Jean Marie Berrux,Nondegu 2021,2021.0,3.9,88,88,3.9,bourgogne,61.46,pinot-noir,47.05295,4.38374,21,21567001,396,1061.65,17.422580645161286,23.05806451612903,10.6258064516129,0.0,5.0,94.69999999999999,174.1,10.0,7.900000000000001,11.815029835794993
Domaine de la Borde,Ploussard Cote de Feule 2023,2023.0,3.8,486,486,3.8,arbois-pupillin,61.49,pinot-noir,46.8832,5.7554,39,39013004,313,1766.9500000000003,21.37096774193548,26.770967741935483,10.538709677419359,3.0,4.0,86.39999999999999,269.99999999999994,2.0,10.293333333333331,1.83459811380999
Domaine Bruno Clair,Marsannay 'Les Grasses Têtes' 2022,2022.0,4.0,1374,1374,4.0,marsannay,61.5,pinot-noir,47.2871,4.9859,21,21231001,241,1767.6000000000001,22.943548387096776,30.26935483870968,14.780645161290321,5.0,1.0,141.6,154.69999999999993,3.0,10.806666666666667,4.504051830726
Domaine Desertaux-Ferrand,Nuits-Saint-Georges Premier Cru 'Les Chaboeufs' 2018,2018.0,4.0,27,27,4.0,nuits-saint-georges-les-chaboeufs,61.5,pinot-noir,47.1405,4.9505,21,21590001,246,1758.75,22.2258064516129,28.574193548387097,12.319354838709675,4.0,3.0,63.0,80.1,0.0,13.146666666666667,12.721449270659805
Domaine de la Vougeraie,Beaune La Montée Rouge 2019,2019.0,4.1,99,694,4.1,cote-de-beaune,61.5,pinot-noir,46.98,4.78,21,21527001,417,1271.65,20.52258064516129,27.39193548387097,13.822580645161292,2.0,3.0,70.80000000000001,150.60000000000005,4.0,9.056666666666667,8.60519396287576
Clos Marie,Les Glorieuses Pic Saint Loup 2019,2019.0,4.0,611,611,4.0,pic-saint-loup,61.5,shiraz-syrah,43.8,3.85,34,34217001,69,1968.1999999999998,24.762903225806454,32.88709677419355,16.90322580645161,12.0,0.0,15.200000000000003,226.29999999999998,4.0,11.91,9.179077098140548
Château Ducru-Beaucaillou,Croix de Beaucaillou Saint-Julien 2022,2022.0,4.2,14797,14797,4.2,saint-julien,61.56,cabernet-sauvignon,45.1518,-0.747,33,33314005,26,2133.85,23.683870967741942,30.53870967741935,13.180645161290322,13.0,0.0,118.50000000000001,72.6,2.0,12.483333333333333,7.4990861465426235
Domaine du Pavillon,Aloxe-Corton 1er Cru 'Clos des Maréchaudes' (Monopole) 2022,2022.0,4.2,1205,1205,4.2,aloxe-corton-les-marechaudes,61.61,pinot-noir,47.05587,4.86408,21,21590001,246,1816.2999999999997,22.958064516129035,29.477419354838712,12.924193548387096,3.0,2.0,153.4,141.39999999999998,2.0,10.94,2.077312436874512
Pegau,Cuvée Réservée Châteauneuf-du-Pape Rouge 2020,2020.0,4.3,213,17020,4.2,chateauneuf-du-pape,61.64,shiraz-syrah,44.0619,4.82833,84,84087001,57,2173.1500000000005,25.15806451612903,32.68387096774194,14.73064516129032,18.0,1.0,24.3,119.4,0.0,14.239999999999998,9.547965451317756
Domaine Joseph Roty,Bourgogne Côte d’Or Cuvée de Pressonnier 2022,2022.0,3.9,67,67,3.9,bourgogne-cote-d-or,61.71,pinot-noir,47.0,4.8,21,21590001,246,1816.2999999999997,22.958064516129035,29.477419354838712,12.924193548387096,3.0,2.0,153.4,141.39999999999998,2.0,10.94,6.852791941198731
Domaine Truchetet,Bourgogne Hautes-Côtes de Nuits 'La Montagne' 2021,2021.0,4.0,385,385,4.0,bourgogne-hautes-cotes-de-nuits,61.71,pinot-noir,47.07012,4.89234,21,21590001,246,1303.6499999999999,18.946774193548393,24.327419354838703,10.029032258064515,0.0,5.0,61.6,188.20000000000002,3.0,9.713333333333335,4.486968850892114
Domaine de Cambes,Bordeaux 2019,2019.0,4.4,128,2847,4.3,bordeaux,61.8,cabernet-sauvignon,44.83779,-0.57918,33,33063001,10,2048.5,23.52096774193548,29.924193548387098,11.646774193548385,6.0,2.0,102.9,146.6,0.0,13.340000000000002,1.5177606121134102
Rémi Jeanniard,Vieilles Vignes Morey-Saint-Denis 2023,2023.0,4.0,611,611,4.0,morey-saint-denis,61.89,pinot-noir,47.199,4.9507,21,21564001,203,1662.1999999999998,21.09032258064516,28.488709677419354,13.864516129032257,8.0,3.0,40.400000000000006,191.2,5.0,9.610000000000001,12.543150264829556
Louis Jadot,Pommard Premier Cru Clos de La Commaraine 2017,2017.0,4.0,103,1438,4.1,pommard-premier-cru,61.9,pinot-noir,46.9512,4.7925,21,21590001,246,1461.55,20.466129032258067,26.679032258064517,11.533870967741935,0.0,5.0,74.9,47.900000000000006,0.0,10.510000000000002,12.160548219227389
Château de la Crée,Santenay 'Les Terrasses de la Crée' 2022,2022.0,4.2,43,43,4.2,santenay,61.95,pinot-noir,46.9143,4.6943,21,21527001,417,1508.5,21.343548387096774,28.317741935483877,14.279032258064515,3.0,3.0,151.7,140.49999999999991,6.0,9.620000000000001,4.518661214943412
Domaine de la Borde,Trousseau Sous la Roche 2022,2022.0,3.9,327,327,3.9,arbois-pupillin,61.95,pinot-noir,46.8832,5.7554,39,39013004,313,1842.8000000000002,22.89032258064516,29.529032258064518,13.81774193548387,3.0,2.0,116.6,239.0,4.0,10.863333333333335,1.83459811380999
Mas de Lavail,Initiale Maury Sec 2022,2022.0,4.2,78,78,4.2,maury,62.0,shiraz-syrah,42.78333,2.61667,66,66187006,300,2396.5,25.824193548387097,32.49354838709677,13.038709677419357,15.0,0.0,18.400000000000002,54.699999999999996,0.0,12.776666666666667,11.484564781209206
Domaine Bernard Moreau et Fils,Chassagne-Montrachet Vieilles Vignes 2022,2022.0,4.2,2094,2094,4.2,chassagne-montrachet,62.0,pinot-noir,46.9354,4.7516,21,21527001,417,1508.5,21.343548387096774,28.317741935483877,14.279032258064515,3.0,3.0,151.7,140.49999999999991,6.0,9.620000000000001,6.190210864719865
Bernard Gripa,Le Berceau Saint-Joseph Rouge 2023,2023.0,4.2,1851,1851,4.2,saint-joseph,62.0,shiraz-syrah,45.09012,4.80765,26,26179001,153,2162.0,24.461290322580652,31.633870967741938,14.146774193548385,17.0,3.0,85.7,390.8,0.0,12.513333333333334,6.9164437562847665
Louis Jadot,Morey-Saint-Denis 2018,2018.0,4.3,43,1252,4.0,morey-saint-denis,62.0,pinot-noir,47.199,4.9507,21,21473001,219,1741.9,22.708064516129035,29.2241935483871,13.004838709677419,5.0,3.0,73.30000000000001,52.10000000000001,1.0,13.05,12.906154751478722
Domaine Thiriet,Les Retraits Côte de Nuits Villages 2023,2023.0,4.3,100,100,4.3,cote-de-nuits-villages,62.0,pinot-noir,47.1811,4.9617,21,21564001,203,1662.1999999999998,21.09032258064516,28.488709677419354,13.864516129032257,8.0,3.0,40.400000000000006,191.2,5.0,9.610000000000001,10.617075544191248
Clos du Moulin Aux Moines,Pommard Premier Cru 2018,2018.0,4.4,28,28,4.4,pommard-premier-cru,62.1,pinot-noir,46.9512,4.7925,21,21590001,246,1758.75,22.2258064516129,28.574193548387097,12.319354838709675,4.0,3.0,63.0,80.1,0.0,13.146666666666667,12.160548219227389
Domaine Violot-Guillemard,Pommard 2021,2021.0,4.1,169,169,4.1,bourgogne,62.15,pinot-noir,47.05295,4.38374,21,21567001,396,1061.65,17.422580645161286,23.05806451612903,10.6258064516129,0.0,5.0,94.69999999999999,174.1,10.0,7.900000000000001,11.815029835794993
Domaine Denis Bachelet,Bourgogne Pinot Noir 2022,2022.0,4.0,749,749,4.0,bourgogne,62.21,pinot-noir,47.05295,4.38374,71,71190001,325,1459.6000000000004,20.43225806451613,30.53548387096774,20.130645161290325,5.0,1.0,131.89999999999998,111.5,9.0,9.306666666666667,10.517802937675315
Clos du Clocher,Pomerol 2021,2021.0,4.2,3511,3511,4.2,pomerol,62.27,cabernet-sauvignon,44.9334,-0.2015,33,33394002,38,1605.75,20.032258064516125,25.97258064516129,11.412903225806453,0.0,2.0,166.1,87.4,0.0,12.366666666666667,2.046980980595483
Domaine de la Mordorée,La Reine Des Bois Châteauneuf-du-Pape 2020,2020.0,4.1,88,3665,4.3,chateauneuf-du-pape,62.29,shiraz-syrah,44.0619,4.82833,84,84087001,57,2173.1500000000005,25.15806451612903,32.68387096774194,14.73064516129032,18.0,1.0,24.3,119.4,0.0,14.239999999999998,9.547965451317756
Domaine Patrick Giboulo,Pernand-Vergelesses Les Boutieres 2023,2023.0,4.3,60,60,4.3,pernand-vergelesses,62.3,pinot-noir,47.0573,4.8458,21,21065001,593,1484.15,19.411290322580644,24.948387096774198,10.08548387096774,0.0,3.0,54.60000000000001,216.30000000000004,2.0,8.046666666666669,8.402338448856655
La Grande Collection des Papes,Collection Clément VI Châteauneuf-du-Pape Rouge 2022,2022.0,4.1,142,142,4.1,chateauneuf-du-pape,62.3,shiraz-syrah,44.0619,4.82833,84,84087001,57,2525.2000000000007,26.982258064516127,34.366129032258065,14.482258064516131,31.0,2.0,29.5,228.6,0.0,13.613333333333337,9.547965451317756
Château Léoville Poyferré,Pavillon de Léoville Poyferré Saint-Julien 2019,2019.0,4.2,116,7931,4.1,saint-julien,62.31,cabernet-sauvignon,45.1518,-0.747,33,33314005,26,1771.1,21.91774193548387,28.141935483870963,11.70967741935484,2.0,3.0,95.2,172.40000000000003,0.0,12.379999999999999,7.4990861465426235
Château La Dominique,Saint-Émilion Grand Cru (Grand Cru Classé) 2018,2018.0,4.2,338,12556,4.1,st-emilion-grand-cru,62.36,cabernet-sauvignon,42.65658,0.00997,65,65188005,1410,817.0,16.046774193548387,24.138709677419353,13.524193548387096,0.0,5.0,164.7,250.9,6.0,6.773333333333334,8.756766742904402
Gilbert et Christine Felettig,Bourgogne Hautes-Côtes de Nuits 2022,2022.0,3.8,351,351,3.8,bourgogne-hautes-cotes-de-nuits,62.41,pinot-noir,47.07012,4.89234,21,21590001,246,1816.2999999999997,22.958064516129035,29.477419354838712,12.924193548387096,3.0,2.0,153.4,141.39999999999998,2.0,10.94,4.486968850892114
Château Cabrières,Châteauneuf du Pape Rouge 2013,2013.0,4.2,102,2149,4.1,chateauneuf-du-pape,62.5,shiraz-syrah,44.0619,4.82833,84,84087001,57,1979.1000000000001,24.283870967741937,31.33870967741936,13.683870967741937,7.0,3.0,4.6,210.8,0.0,12.426666666666668,9.547965451317756
Château Kirwan,Margaux (Grand Cru Classé) 2022,2022.0,4.0,81,20090,4.2,margaux,62.56,cabernet-sauvignon,45.03212,-0.66832,33,33415001,42,2152.95,23.811475409836067,31.193548387096776,14.404838709677419,16.0,1.0,114.60000000000001,93.10000000000001,2.0,12.303333333333335,15.385442876263323
Château Lagrange,Saint-Julien (Grand Cru Classé) 2016,2016.0,4.2,1637,40177,4.1,saint-julien,62.57,cabernet-sauvignon,45.1518,-0.747,33,33314005,26,1597.1,20.954838709677418,27.24032258064516,12.048387096774194,5.0,0.0,78.4,76.00000000000004,0.0,11.34,7.4990861465426235
Famille Perrin,Domaine du Clos des Tourelles Gigondas 2021,2021.0,4.2,1664,1664,4.2,gigondas,62.6,shiraz-syrah,44.15432,4.8421,84,84087001,57,2034.55,23.914516129032258,30.759677419354837,12.879032258064512,10.0,2.0,20.7,328.59999999999997,1.0,12.103333333333332,1.8617750586841866
M. Chapoutier,Domaine de Bila-Haut V.I.T (Visitare Interiore Terrae) Côtes du Roussillon Villages 2021,2021.0,4.1,573,573,4.1,cotes-du-roussillon-villages,62.65,shiraz-syrah,42.68333,2.68333,66,66088003,158,2011.7,23.36935483870968,29.237096774193553,11.680645161290322,2.0,1.0,22.7,94.4,0.0,12.040000000000001,6.228951314553339
Château Cantenac Brown,Margaux (Grand Cru Classé) 2016,2016.0,4.3,1324,20982,4.2,margaux,62.65,cabernet-sauvignon,45.03212,-0.66832,33,33415001,42,1639.25,21.232258064516124,28.087096774193547,12.950000000000001,7.0,0.0,83.60000000000001,69.20000000000003,0.0,11.326666666666666,15.385442876263323
Louis Jadot,Célébration Beaune 1er Cru 2018,2018.0,4.0,75,473,4.0,beaune-premier-cru,62.9,pinot-noir,47.0248,4.8413,21,21590001,246,1758.75,22.2258064516129,28.574193548387097,12.319354838709675,4.0,3.0,63.0,80.1,0.0,13.146666666666667,3.523841826295142
Reine Pédauque,Nuits-Saint-Georges 2020,2020.0,3.8,227,227,3.8,nuits-saint-georges,62.9,pinot-noir,47.1362,4.9483,21,21590001,246,1631.3999999999999,22.05806451612903,28.509677419354837,12.73064516129032,7.0,2.0,59.6,200.39999999999995,0.0,13.92333333333333,12.258786148657492
Bouchard Père & Fils,Gevrey-Chambertin 2020,2020.0,4.3,91,7004,4.0,gevrey-chambertin,62.9,pinot-noir,47.2229,4.96857,21,21473001,219,1623.5500000000002,22.554838709677423,29.01290322580645,13.156451612903227,9.0,2.0,54.9,200.1,3.0,13.55,10.329188631450947
Domaine A. et P. de Villaine,Rully 1er Cru 'Les Champs Cloux' 2021,2021.0,4.2,358,358,4.2,rully-champs-cloux,62.9,pinot-noir,46.8452,4.7398,71,71081001,187,1251.25,18.89193548387097,24.553225806451604,11.095161290322581,0.0,8.0,64.5,173.10000000000002,8.0,9.413333333333332,6.837983955264019
Maxime Cheurlin-Noëllat,Bourgogne Hautes-Côtes de Nuits 2019,2019.0,4.2,128,1197,4.1,bourgogne-hautes-cotes-de-nuits,62.9,pinot-noir,47.07012,4.89234,21,21590001,246,1534.2999999999997,21.89166666666667,28.288709677419355,12.741935483870968,3.0,5.0,63.99999999999999,133.49999999999997,3.0,10.506666666666668,4.486968850892114
