Winery,Wine,year,vintage_rating,vintage_rating_count,wine_rating_count,wine_rating,region,price,cepages,latitude,longitude,dist_km,dept,station,altitude,GDD,TM_summer,TX_summer,temp_amp_summer,hot_days,rainy_days_summer,rain_June,rain_SepOct,frost_days_Apr,avg_TM_Apr,year_median,W_price_year,WR,WR01,WQI,threshold,is_good_wine,label
Domaine Bachey-Legros,Vieilles Vignes Santenay 'Les Charmes' 2022,2022,4.0,519,519,4.0,santenay,40.0,pinot-noir,46.91470624472586,4.696211376851372,4.528247179778769,21,21527001,417,1508.5,21.343548387096774,28.317741935483877,14.279032258064515,3.0,3.0,151.7,140.49999999999991,6.0,9.620000000000001,31.79,0.44281933416910435,4.003821603542491,0.8007643207084982,0.3545939233225123,0.31012752912956604,1,1
Francois Villard,Saint Joseph Reflet 2022,2022,4.1,2131,2132,4.1,saint-joseph,40.0,shiraz-syrah,45.09011999999991,4.8076500000000015,6.916443756279628,26,26179001,153,2298.6499999999996,25.374193548387094,32.764516129032266,14.82258064516129,17.0,3.0,88.10000000000001,249.39999999999998,1.0,12.833333333333334,31.79,0.44281933416910435,4.093483464499815,0.8186966928999629,0.3625347244364093,0.3975745316633739,0,0
Paul Jaboulet Aîné,Les Grandes Terrasses Cornas 2022,2022,4.0,2522,2522,4.0,cornas,40.0,shiraz-syrah,44.94340000000008,4.846699999999999,7.8137375103179885,26,26313001,190,2228.1,25.02542372881356,31.75,13.772580645161291,14.0,2.0,90.5,161.0,1.0,12.26666666666667,31.79,0.44281933416910435,4.000985489464829,0.8001970978929658,0.3543427460930127,0.35964063597322293,0,0
Domaine Chanson,Auxey-Duresses 2022,2022,4.0,144,144,4.0,auxey-duresses,40.0,pinot-noir,46.96904584281696,4.759924004832329,6.7753858355979695,21,21527001,417,1508.5,21.343548387096774,28.317741935483877,14.279032258064515,3.0,3.0,151.7,140.49999999999991,6.0,9.620000000000001,31.79,0.44281933416910435,4.008286093662224,0.8016572187324448,0.3549893158309572,0.31012752912956604,1,1
Justin Girardin,Santenay 1er Cru 'Beauregard' 2022,2022,4.1,180,180,4.1,santenay-beauregard,40.0,pinot-noir,46.91588000000001,4.69892,4.490099538572889,21,21527001,417,1508.5,21.343548387096774,28.317741935483877,14.279032258064515,3.0,3.0,151.7,140.49999999999991,6.0,9.620000000000001,31.79,0.44281933416910435,4.05787068925931,0.811574137851862,0.35938071935242644,0.31012752912956604,1,1
Domaine Nicole Lamarche (François Lamarche),Bourgogne Hautes-Côtes de Nuits 2022,2022,4.0,33,1432,3.8,bourgogne-hautes-cotes-de-nuits,40.0,pinot-noir,47.086266984043725,4.891556873508777,5.325375543085616,21,21590001,246,1816.2999999999997,22.958064516129035,29.477419354838712,12.924193548387096,3.0,2.0,153.4,141.39999999999998,2.0,10.94,31.79,0.44281933416910435,4.012665886026541,0.8025331772053083,0.35537720717867044,0.32167841166108985,1,1
Domaine Sylvain Morey,Vieilles Vignes Chassagne-Montrachet Rouge 2022,2022,4.1,55,55,4.1,chassagne-montrachet,40.0,pinot-noir,46.933598505912904,4.746081769736439,5.861870809274439,21,21527001,417,1508.5,21.343548387096774,28.317741935483877,14.279032258064515,3.0,3.0,151.7,140.49999999999991,6.0,9.620000000000001,31.79,0.44281933416910435,4.035171707179198,0.8070343414358396,0.35737040972622014,0.31012752912956604,1,1
Justin Girardin,Santenay 1er Cru 'Clos Rousseau' 2022,2022,4.1,558,558,4.1,santenay-clos-rousseau,40.0,pinot-noir,46.9099,4.6911,4.911640547195379,21,21527001,417,1508.5,21.343548387096774,28.317741935483877,14.279032258064515,3.0,3.0,151.7,140.49999999999991,6.0,9.620000000000001,31.79,0.44281933416910435,4.07953719192595,0.81590743838519,0.36129958860934935,0.31012752912956604,1,1
Domaine Rougeot,Bourgogne Côte d’Or Les Lameroses 2022,2022,4.0,154,154,4.0,bourgogne,40.0,pinot-noir,47.05070075730127,4.393923434528505,9.748585314758285,71,71190001,325,1459.6000000000004,20.43225806451613,30.53548387096774,20.130645161290325,5.0,1.0,131.89999999999998,111.5,9.0,9.306666666666667,31.79,0.44281933416910435,4.008035758506265,0.8016071517012531,0.3549671451815411,0.3979019757568508,0,0
Domaine Giachino,Persan 2022,2022,3.6,309,309,3.6,vin-de-savoie,40.38,pinot-noir,45.65,6.1,6.051963528185775,73,73139001,832,1388.25,20.151612903225804,27.48387096774193,13.874193548387096,0.0,6.0,91.2,312.9,6.0,7.979999999999999,31.79,0.44048773728696133,3.7511519260608517,0.7502303852121703,0.33046728482603427,0.46098538427112634,0,0
Domaine Forey Père & Fils,Bourgogne Rouge (Pinot Noir) 2022,2022,3.8,892,892,3.8,bourgogne,40.52,pinot-noir,47.05070075730127,4.393923434528505,9.748585314758285,71,71190001,325,1459.6000000000004,20.43225806451613,30.53548387096774,20.130645161290325,5.0,1.0,131.89999999999998,111.5,9.0,9.306666666666667,31.79,0.43963490526898075,3.835603214280237,0.7671206428560474,0.33725301115189804,0.3979019757568508,0,0
Domaine A. et P. de Villaine,Les Montots Mercurey 2022,2022,4.2,49,1325,4.0,mercurey,40.55,pinot-noir,46.83006118750019,4.738212775152298,6.6620256238651265,71,71081001,187,1718.8500000000004,22.51290322580645,30.095161290322583,15.64193548387097,4.0,0.0,148.20000000000002,133.39999999999998,4.0,10.72,31.79,0.43945258501520595,4.055132017989265,0.8110264035978529,0.3564076495766622,0.3774155599578251,0,0
Domaine Arnoux Père & Fils,Sous La Murée Bourgogne Hauts-Côtes de Beaune 2022,2022,3.9,238,238,3.9,hautes-cotes-de-beaune,40.66,pinot-noir,47.04444659499168,4.812631757103056,2.2500901715381834,21,21590001,246,1816.2999999999997,22.958064516129035,29.477419354838712,12.924193548387096,3.0,2.0,153.4,141.39999999999998,2.0,10.94,31.79,0.4387853692201519,3.949059845941142,0.7898119691882284,0.34655793651475203,0.32167841166108985,1,1
Domaine Humbert Frères,Bourgogne Côte d’Or 2022,2022,3.9,44,44,3.9,bourgogne,40.83,pinot-noir,47.05070075730127,4.393923434528505,9.748585314758285,71,71190001,325,1459.6000000000004,20.43225806451613,30.53548387096774,20.130645161290325,5.0,1.0,131.89999999999998,111.5,9.0,9.306666666666667,31.79,0.43775819333516935,3.992125955047845,0.798425191009569,0.34951716912963643,0.3979019757568508,0,0
Philippe Bornard,Point Barre Côtes du Jura 2022,2022,4.0,756,756,4.0,arbois-pupillin,40.83,pinot-noir,46.883199999999995,5.755399999999999,1.8345981138105005,39,39013004,313,1842.8000000000002,22.89032258064516,29.529032258064518,13.81774193548387,3.0,2.0,116.6,239.0,4.0,10.863333333333335,31.79,0.43775819333516935,4.002850842514013,0.8005701685028026,0.35045615060181895,0.3847866383783863,0,0
Domaine Mouton,Givry 1er Cru La Grande Berge 2022,2022,4.0,541,541,4.0,givry-1er-cru-la-grande-berge,40.83,pinot-noir,46.79189,4.74438,7.315211538337292,71,71081001,187,1718.8500000000004,22.51290322580645,30.095161290322583,15.64193548387097,4.0,0.0,148.20000000000002,133.39999999999998,4.0,10.72,31.79,0.43775819333516935,4.003704507055117,0.8007409014110234,0.35053089033126456,0.3774155599578251,0,0
Domaine Elodie Roy,Santenay 1er Cru 'Les Gravières' 2022,2022,4.2,171,171,4.2,santenay-les-gravieres,40.9,pinot-noir,46.9121,4.701149999999999,4.942712143081379,21,21527001,417,1508.5,21.343548387096774,28.317741935483877,14.279032258064515,3.0,3.0,151.7,140.49999999999991,6.0,9.620000000000001,31.79,0.43733663502545056,4.105919069153947,0.8211838138307893,0.35913376587812346,0.31012752912956604,1,1
Vincent Paris,Granit 60 Vieilles Vignes Cornas 2022,2022,4.1,37,1663,4.1,cornas,40.9,shiraz-syrah,44.94340000000008,4.846699999999999,7.8137375103179885,26,26313001,190,2228.1,25.02542372881356,31.75,13.772580645161291,14.0,2.0,90.5,161.0,1.0,12.26666666666667,31.79,0.43733663502545056,4.0297188601195035,0.8059437720239007,0.35246873727665157,0.35964063597322293,0,0
Domaine Jaeger-Defaix,Clos du Chapitre Rully Premier Cru 2022,2022,4.2,69,1665,4.2,rully-premier-cru,40.9,pinot-noir,46.8699,4.7478,7.604114728006698,71,71081001,187,1718.8500000000004,22.51290322580645,30.095161290322583,15.64193548387097,4.0,0.0,148.20000000000002,133.39999999999998,4.0,10.72,31.79,0.43733663502545056,4.066909902705584,0.8133819805411168,0.3557217383601885,0.3774155599578251,0,0
Paul Jaboulet Aîné,Les Cédres Châteauneuf-du-Pape 2022,2022,4.1,4602,4602,4.1,chateauneuf-du-pape,41.0,shiraz-syrah,44.06311935537927,4.831217811470261,9.356357529736432,84,84087001,57,2525.2000000000007,26.982258064516127,34.366129032258065,14.482258064516131,31.0,2.0,29.5,228.6,0.0,13.613333333333337,31.79,0.43673581535925265,4.096852863792754,0.8193705727585507,0.3578484751750835,0.4329110386434327,0,0
Jean Féry & Fils,Côte de Nuits Villages 'Clos de Magny' 2022,2022,4.1,466,466,4.1,cote-de-nuits-villages,41.0,pinot-noir,47.18110000000001,4.961700000000006,10.617075544191353,21,21564001,203,1681.6,22.162903225806453,30.66290322580645,16.946774193548386,5.0,0.0,130.2,128.5,4.0,10.320000000000002,31.79,0.43673581535925265,4.07660938734926,0.815321877469852,0.3560802649370325,0.19951454502072322,1,1
Ogier,L'Oratoire des Papes Châteauneuf-du-Pape 2022,2022,4.2,1014,42983,4.2,chateauneuf-du-pape,41.03,shiraz-syrah,44.06311935537927,4.831217811470261,9.356357529736432,84,84087001,57,2525.2000000000007,26.982258064516127,34.366129032258065,14.482258064516131,31.0,2.0,29.5,228.6,0.0,13.613333333333337,31.79,0.4365558912386707,4.172510357737678,0.8345020715475355,0.3643067955849513,0.4329110386434327,0,0
Lucien Muzard & Fils,Vieilles Vignes Santenay 'Champs Claude' 2022,2022,3.8,151,151,3.8,santenay,41.2,pinot-noir,46.91470624472586,4.696211376851372,4.528247179778769,21,21527001,417,1508.5,21.343548387096774,28.317741935483877,14.279032258064515,3.0,3.0,151.7,140.49999999999991,6.0,9.620000000000001,31.79,0.435539114947253,3.916036085565774,0.7832072171131548,0.34111737816176446,0.31012752912956604,1,1
Domaine Chanson,Mercurey 1er Cru 'Le Clos L'Evêque' Rouge 2022,2022,4.2,26,26,4.2,mercurey-le-clos-l-eveque,41.49,pinot-noir,46.83365,4.74296,6.33525743118702,71,71081001,187,1718.8500000000004,22.51290322580645,30.095161290322583,15.64193548387097,4.0,0.0,148.20000000000002,133.39999999999998,4.0,10.72,31.79,0.4338155021834061,4.038718404263911,0.8077436808527821,0.3504117305446226,0.3774155599578251,0,0
Château Croizet-Bages,Pauillac (Grand Cru Classé) 2022,2022,4.0,34,10163,3.9,pauillac,41.56,cabernet-sauvignon,45.191720268700344,-0.7539020556638387,3.3852774348194976,33,33314005,26,2133.85,23.683870967741942,30.53870967741935,13.180645161290322,13.0,0.0,118.50000000000001,72.6,2.0,12.483333333333333,31.79,0.4334014996591684,4.012605858130682,0.8025211716261363,0.3478138792910004,0.5130695611049225,0,0
Christian Gavignet-Béthanie et Filles,Nuits Saint Georges 'Les Athées' Rouge 2022,2022,3.9,27,27,3.9,nuits-saint-georges,41.6,pinot-noir,47.136199999999945,4.948300000000004,9.499716864901533,21,21564001,203,1681.6,22.162903225806453,30.66290322580645,16.946774193548386,5.0,0.0,130.2,128.5,4.0,10.320000000000002,31.79,0.4331652813734841,3.999803117968499,0.7999606235936998,0.34651516860667275,0.19951454502072322,1,1
Château Bellegrave,Pauillac 2022,2022,3.9,3320,3320,3.9,pauillac,41.6,cabernet-sauvignon,45.191720268700344,-0.7539020556638387,3.3852774348194976,33,33314005,26,2133.85,23.683870967741942,30.53870967741935,13.180645161290322,13.0,0.0,118.50000000000001,72.6,2.0,12.483333333333333,31.79,0.4331652813734841,3.905822086378488,0.7811644172756976,0.3383733046081813,0.5130695611049225,0,0
Domaine Bzikot,Auxey Duresses 2022,2022,4.0,143,143,4.0,auxey-duresses,41.65,pinot-noir,46.96904584281696,4.759924004832329,6.7753858355979695,21,21527001,417,1508.5,21.343548387096774,28.317741935483877,14.279032258064515,3.0,3.0,151.7,140.49999999999991,6.0,9.620000000000001,31.79,0.43287037037037035,4.008311987704918,0.8016623975409836,0.3470158989355646,0.31012752912956604,1,1
M. Chapoutier,Pie VI Châteauneuf-du-Pape 2022,2022,4.2,1065,1065,4.2,chateauneuf-du-pape,41.9,shiraz-syrah,44.06311935537927,4.831217811470261,9.356357529736432,84,84087001,57,2525.2000000000007,26.982258064516127,34.366129032258065,14.482258064516131,31.0,2.0,29.5,228.6,0.0,13.613333333333337,31.79,0.431401818428552,4.173639159473087,0.8347278318946174,0.36010310457226063,0.4329110386434327,0,0
Domaine de Baron'arques,Limoux 2022,2022,3.9,6240,6240,3.9,limoux,42.0,shiraz-syrah,42.51848,3.225940000000001,7.566954497475037,66,66148001,72,2623.5000000000005,26.379032258064516,30.424193548387098,7.2370967741935495,2.0,0.0,6.0,60.800000000000004,0.0,14.080000000000002,31.79,0.4308171839002575,3.9031727966441596,0.780634559328832,0.3363107825052659,0.5034741590798646,0,0
Domaine Jacqueson,Rully 1er Cru 'Préaux' 2022,2022,4.2,386,386,4.2,rully-preaux,42.12,pinot-noir,46.87097,4.74876,7.623110725610269,71,71081001,187,1718.8500000000004,22.51290322580645,30.095161290322583,15.64193548387097,4.0,0.0,148.20000000000002,133.39999999999998,4.0,10.72,31.79,0.43011771072926536,4.1418469557114985,0.8283693911422997,0.35629634615632133,0.3774155599578251,0,0
La Maison Romane,Hautes-Côtes de Nuits 2022,2022,4.0,45,464,4.0,bourgogne-hautes-cotes-de-nuits,42.2,pinot-noir,47.086266984043725,4.891556873508777,5.325375543085616,21,21590001,246,1816.2999999999997,22.958064516129035,29.477419354838712,12.924193548387096,3.0,2.0,153.4,141.39999999999998,2.0,10.94,31.79,0.4296526557642924,4.01198124353862,0.802396248707724,0.34475167923257927,0.32167841166108985,1,1
Dubost,En Brenay Moulin-à-Vent 2022,2022,3.9,294,294,3.9,moulin-a-vent,42.24,gamay,46.1998,4.7223,7.467093584639312,69,69258001,740,1452.45,20.625806451612906,25.69516129032258,9.71774193548387,0.0,1.0,175.8,164.0,7.0,8.123076923076923,31.79,0.4294205052005943,3.9432268281646996,0.78864536563294,0.3386604913342045,0.4491386215445684,0,0
Château La Tour Carnet,Haut-Médoc (Grand Cru Classé) 2022,2022,3.7,116,23239,4.0,haut-medoc,42.26,cabernet-sauvignon,45.19999999999997,-0.7666700000000025,2.0355402738402852,33,33314005,26,2133.85,23.683870967741942,30.53870967741935,13.180645161290322,13.0,0.0,118.50000000000001,72.6,2.0,12.483333333333333,31.79,0.42930452397029034,3.8903066077323336,0.7780613215464667,0.33402524526620087,0.5130695611049225,0,0
Philippe Bornard,La Chamade Arbois Pupillin 2022,2022,3.9,670,670,3.9,arbois-pupillin,42.31,pinot-noir,46.883199999999995,5.755399999999999,1.8345981138105005,39,39013004,313,1842.8000000000002,22.89032258064516,29.529032258064518,13.81774193548387,3.0,2.0,116.6,239.0,4.0,10.863333333333335,31.79,0.4290148448043185,3.9240375868542783,0.7848075173708556,0.3366940752661201,0.3847866383783863,0,0
Domaine Jean Chauvenet,Nuits-Saint-Georges 2022,2022,4.1,2112,2112,4.1,nuits-saint-georges,42.43,pinot-noir,47.136199999999945,4.948300000000004,9.499716864901533,21,21564001,203,1681.6,22.162903225806453,30.66290322580645,16.946774193548386,5.0,0.0,130.2,128.5,4.0,10.320000000000002,31.79,0.4283212072217731,4.093429373554204,0.8186858747108408,0.3506605221915606,0.19951454502072322,1,1
Louis Latour,Côte de Nuits-Villages 2022,2022,3.9,1204,1204,3.9,cote-de-nuits-villages,42.45,pinot-noir,47.18110000000001,4.961700000000006,10.617075544191353,21,21564001,203,1681.6,22.162903225806453,30.66290322580645,16.946774193548386,5.0,0.0,130.2,128.5,4.0,10.320000000000002,31.79,0.4282058189655172,3.914742821191581,0.7829485642383162,0.335263131157544,0.19951454502072322,1,1
Jean Fournier,Marsannay 'Les Longeroies' Rouge 2022,2022,4.1,27,1178,4.0,marsannay,42.5,pinot-noir,47.28557554078491,4.986347027985513,4.6273088723562905,21,21231001,241,1767.6000000000001,22.943548387096776,30.26935483870968,14.780645161290321,5.0,1.0,141.6,154.69999999999993,3.0,10.806666666666667,31.79,0.4279176201372998,4.026273706203793,0.8052547412407586,0.3445826924760226,0.2772557176943636,1,1
Domaine Jean-Louis Chave,Crozes-Hermitage Selection Silene 2022,2022,3.9,108,3679,3.9,crozes-hermitage,42.5,shiraz-syrah,45.089649999999914,4.830120000000006,5.437591797222888,26,26179001,153,2298.6499999999996,25.374193548387094,32.764516129032266,14.82258064516129,17.0,3.0,88.10000000000001,249.39999999999998,1.0,12.833333333333334,31.79,0.4279176201372998,3.971438021282715,0.794287604256543,0.33988966131801723,0.3975745316633739,0,0
Maison Perron de Mypont,Bourgogne Pinot Noir 2022,2022,3.8,31,31,3.8,bourgogne,42.6,pinot-noir,47.05070075730127,4.393923434528505,9.748585314758285,71,71190001,325,1459.6000000000004,20.43225806451613,30.53548387096774,20.130645161290325,5.0,1.0,131.89999999999998,111.5,9.0,9.306666666666667,31.79,0.4273423847291302,3.982979981084489,0.7965959962168978,0.3404192326890063,0.3979019757568508,0,0
Domaine Ninot,Mercurey Premier Cru 'Les Velleys' 2022,2022,3.9,125,125,3.9,mercurey-premier-cru,42.69,pinot-noir,46.8308,4.7417,6.401939310332481,71,71081001,187,1718.8500000000004,22.51290322580645,30.095161290322583,15.64193548387097,4.0,0.0,148.20000000000002,133.39999999999998,4.0,10.72,31.79,0.4268259935553169,3.96741667571382,0.793483335142764,0.3386793128918968,0.3774155599578251,0,0
Domaine du Four Bassot,Mercurey Premier Cru 'Les Croichots' 2022,2022,4.1,375,375,4.1,mercurey-les-croichots,42.69,pinot-noir,46.83001,4.74112,6.440853985660951,71,71081001,187,1718.8500000000004,22.51290322580645,30.095161290322583,15.64193548387097,4.0,0.0,148.20000000000002,133.39999999999998,4.0,10.72,31.79,0.4268259935553169,4.072753326205749,0.8145506652411498,0.3476713969926981,0.3774155599578251,0,0
Justin Girardin,Santenay 1er Cru 'La Maladière' 2022,2022,4.1,724,724,4.1,santenay-la-maladiere,42.8,pinot-noir,46.9146,4.6992,4.6283218793088245,21,21527001,417,1508.5,21.343548387096774,28.317741935483877,14.279032258064515,3.0,3.0,151.7,140.49999999999991,6.0,9.620000000000001,31.79,0.42619654109129906,4.08330725423482,0.8166614508469641,0.34805828559357804,0.31012752912956604,1,1
Nicolas Potel,Côte de Beaune-Villages 2022,2022,3.9,118,118,3.9,cte-de-beaune-villages,42.8,pinot-noir,46.975241202156,4.754082138478909,6.582224305570768,21,21527001,417,1508.5,21.343548387096774,28.317741935483877,14.279032258064515,3.0,3.0,151.7,140.49999999999991,6.0,9.620000000000001,31.79,0.42619654109129906,3.969016393442623,0.7938032786885245,0.3383162116839817,0.31012752912956604,1,1
Kumpf et Meyer,Infrarouge Restons Nature 2022,2022,3.9,558,558,3.9,alsace,42.83,pinot-noir,48.232880000000016,7.249900000000013,7.340981824375279,68,68028001,309,1835.1999999999998,22.891935483870967,28.545161290322582,11.170967741935485,2.0,1.0,100.5,149.5,3.0,10.583333333333334,31.79,0.4260251943178772,3.9277004572320733,0.7855400914464147,0.33465987010294185,0.4214258056896563,0,0
Prieur-Brunet,Santenay Maladière 1er Cru 2022,2022,4.1,28,2347,4.0,santenay-la-maladiere,42.9,pinot-noir,46.9146,4.6992,4.6283218793088245,21,21527001,417,1508.5,21.343548387096774,28.317741935483877,14.279032258064515,3.0,3.0,151.7,140.49999999999991,6.0,9.620000000000001,31.79,0.4256259204712813,4.0266333466613355,0.8053266693322672,0.3427679049146174,0.31012752912956604,1,1
Prieuré Saint Jean de Bébian,Rouge 2022,2022,4.1,2851,2851,4.1,languedoc,42.9,shiraz-syrah,43.60057601202888,3.88270435561468,7.137451575692915,34,34154001,1,2494.8500000000004,26.55806451612903,32.156451612903226,11.445161290322583,10.0,2.0,8.6,211.1,1.0,13.923333333333336,31.79,0.4256259204712813,4.0950329709595685,0.8190065941919137,0.3485904355249824,0.5504848490291702,0,0
Domaine Jacqueline Frachet,Vieilles Vignes Aloxe-Corton 2022,2022,3.9,500,500,3.9,aloxe-corton,42.9,pinot-noir,47.0546,4.8647,2.1323926910397883,21,21590001,246,1816.2999999999997,22.958064516129035,29.477419354838712,12.924193548387096,3.0,2.0,153.4,141.39999999999998,2.0,10.94,31.79,0.4256259204712813,3.930073613095382,0.7860147226190765,0.3345482398187232,0.32167841166108985,1,1
